Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        7.70027e-24        1.54061e-23        5.73891e-24
2500.0000     63.4336      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.13753e-23        2.27589e-23        8.47789e-24
3000.0000     68.5687      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.51537e-23        3.03185e-23        1.12939e-23
4000.0000     76.7353      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.40729e-23        4.81632e-23        1.79412e-23
5000.0000     81.0794      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.55986e-23        7.12229e-23        2.65312e-23
6000.0000     86.9489      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.78015e-23        9.56376e-23        3.56258e-23
7000.0000     90.8396      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        6.22765e-23        1.24598e-22        4.64139e-23
8000.0000     96.2870      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        7.67389e-23        1.53533e-22        5.71925e-23
9000.0000     99.8859      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        9.36233e-23        1.87314e-22        6.97762e-23
10000.0000     104.7241      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.10244e-22        2.20569e-22        8.21638e-23
12000.0000     108.3591      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.53427e-22        3.06964e-22        1.14347e-22
15000.0000     116.1146      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.23717e-22        4.47596e-22        1.66733e-22
20000.0000     127.3490      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.62633e-22        7.25529e-22        2.70266e-22
30000.0000     142.4974      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        7.29187e-22        1.4589e-21        5.43453e-22
50000.0000     163.9986      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.75996e-21        3.52119e-21        1.31168e-21
100000.0000     198.6678      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        5.81133e-21        1.16269e-20        4.33111e-21
