Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
5.0000     0.0317      387.9012     0.9503      4.67918e-30            1.16497e-29        3.56216e-30        9.26092e-26        2.30568e-25        7.05014e-26
6.0000     0.0405      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.04504e-25        2.60181e-25        7.95564e-26
8.0000     0.0558      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.34959e-25        3.36005e-25        1.02741e-25
10.0000     0.0675      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.74164e-25        4.33614e-25        1.32588e-25
15.0000     0.0887      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.98251e-25        7.4255e-25        2.27052e-25
20.0000     0.1104      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.26151e-25        1.06098e-24        3.24419e-25
25.0000     0.1209      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        6.07971e-25        1.51366e-24        4.62835e-25
30.0000     0.1367      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        7.74341e-25        1.92787e-24        5.8949e-25
40.0000     0.1626      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.15704e-24        2.88066e-24        8.80828e-25
50.0000     0.1759      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.67142e-24        4.1613e-24        1.27241e-24
60.0000     0.1950      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.17103e-24        5.40519e-24        1.65276e-24
70.0000     0.2069      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.78546e-24        6.93491e-24        2.12051e-24
80.0000     0.2257      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.33488e-24        8.3028e-24        2.53877e-24
90.0000     0.2371      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.01701e-24        1.00011e-23        3.05807e-24
100.0000     0.2486      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.73125e-24        1.17793e-23        3.6018e-24
110.0000     0.2490      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        5.7141e-24        1.42263e-23        4.35002e-24
120.0000     0.2561      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        6.61274e-24        1.64636e-23        5.03414e-24
130.0000     0.2643      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        7.52082e-24        1.87245e-23        5.72544e-24
140.0000     0.2691      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        8.56571e-24        2.13259e-23        6.5209e-24
150.0000     0.2787      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        9.49581e-24        2.36416e-23        7.22896e-24
160.0000     0.2882      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.04474e-23        2.60106e-23        7.95335e-24
180.0000     0.3036      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.25521e-23        3.12509e-23        9.55568e-24
200.0000     0.3193      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.47302e-23        3.66736e-23        1.12138e-23
220.0000     0.3301      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.72419e-23        4.29268e-23        1.31259e-23
240.0000     0.3463      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.95584e-23        4.86942e-23        1.48894e-23
260.0000     0.3624      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.19346e-23        5.46103e-23        1.66984e-23
280.0000     0.3725      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.47541e-23        6.16298e-23        1.88447e-23
300.0000     0.3893      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.71896e-23        6.76936e-23        2.06989e-23
330.0000     0.4111      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.11507e-23        7.75554e-23        2.37144e-23
360.0000     0.4330      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.5198e-23        8.7632e-23        2.67955e-23
400.0000     0.4606      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.08552e-23        1.01716e-22        3.11022e-23
450.0000     0.4916      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.84431e-23        1.20608e-22        3.68787e-23
500.0000     0.5115      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        5.74752e-23        1.43095e-22        4.37547e-23
550.0000     0.5423      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        6.55946e-23        1.6331e-22        4.99358e-23
600.0000     0.5731      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        7.38674e-23        1.83907e-22        5.62337e-23
650.0000     0.6044      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        8.22131e-23        2.04685e-22        6.25871e-23
700.0000     0.6210      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        9.27951e-23        2.3103e-22        7.06429e-23
750.0000     0.6520      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.01452e-22        2.52583e-22        7.72331e-23
800.0000     0.6840      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.10034e-22        2.73951e-22        8.37669e-23
900.0000     0.7308      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.3035e-22        3.24531e-22        9.92327e-23
1000.0000     0.7872      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.49387e-22        3.71927e-22        1.13725e-22
1100.0000     0.8042      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.76935e-22        4.40512e-22        1.34697e-22
1200.0000     0.8490      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.99453e-22        4.96576e-22        1.5184e-22
1300.0000     0.8934      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.22454e-22        5.5384e-22        1.69349e-22
1500.0000     0.9607      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.75421e-22        6.85712e-22        2.09672e-22
1700.0000     1.0249      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.31608e-22        8.256e-22        2.52446e-22
2000.0000     1.1285      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.16836e-22        1.03779e-21        3.17328e-22
2500.0000     1.2380      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        5.93687e-22        1.47809e-21        4.51962e-22
3000.0000     1.3603      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        7.78066e-22        1.93714e-21        5.92325e-22
4000.0000     1.5574      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.20821e-21        3.00806e-21        9.19783e-22
5000.0000     1.6869      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.74288e-21        4.33923e-21        1.32682e-21
6000.0000     1.8209      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.32506e-21        5.78866e-21        1.77002e-21
7000.0000     1.9217      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        2.99858e-21        7.46551e-21        2.28275e-21
8000.0000     2.0297      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.70816e-21        9.23215e-21        2.82295e-21
9000.0000     2.1115      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        4.51131e-21        1.12317e-20        3.43437e-21
10000.0000     2.2205      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        5.29609e-21        1.31856e-20        4.0318e-21
12000.0000     2.3067      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        7.34137e-21        1.82777e-20        5.58883e-21
15000.0000     2.4632      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.07422e-20        2.67446e-20        8.17779e-21
20000.0000     2.6583      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        1.76956e-20        4.40565e-20        1.34713e-20
30000.0000     2.9224      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.6217e-20        9.0169e-20        2.75713e-20
50000.0000     3.2355      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        9.08668e-20        2.2623e-19        6.9175e-20
100000.0000     3.5335      387.9012     0.9500      4.67918e-30            1.16497e-29        3.56216e-30        3.32819e-19        8.28615e-19        2.53368e-19
