Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.25551e-22        6.51337e-22        2.42629e-22
2000.0000     1.1285      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.09222e-22        8.18739e-22        3.04988e-22
2500.0000     1.2380      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        5.82843e-22        1.16611e-21        4.34385e-22
3000.0000     1.3603      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        7.63853e-22        1.52826e-21        5.6929e-22
4000.0000     1.5574      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.18614e-21        2.37313e-21        8.84012e-22
5000.0000     1.6869      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.71105e-21        3.42333e-21        1.27522e-21
6000.0000     1.8209      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.28258e-21        4.56682e-21        1.70118e-21
7000.0000     1.9217      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.9438e-21        5.88973e-21        2.19398e-21
8000.0000     2.0297      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.64042e-21        7.28348e-21        2.71316e-21
9000.0000     2.1115      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.4289e-21        8.86101e-21        3.3008e-21
10000.0000     2.2205      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        5.19935e-21        1.04025e-20        3.87501e-21
12000.0000     2.3067      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        7.20727e-21        1.44197e-20        5.37148e-21
15000.0000     2.4632      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.0546e-20        2.10995e-20        7.85976e-21
20000.0000     2.6583      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.73724e-20        3.47573e-20        1.29474e-20
30000.0000     2.9224      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.55555e-20        7.11366e-20        2.6499e-20
50000.0000     3.2355      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        8.92069e-20        1.78478e-19        6.64847e-20
100000.0000     3.5335      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.26739e-19        6.53715e-19        2.43515e-19
