Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.82343e-23        5.6489e-23        2.10426e-23
4000.0000     39.8633      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.63393e-23        9.27121e-23        3.45361e-23
5000.0000     41.8392      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        6.89858e-23        1.38022e-22        5.14142e-23
6000.0000     44.0349      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        9.43863e-23        1.88841e-22        7.03449e-23
7000.0000     45.7211      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.23732e-22        2.47554e-22        9.22159e-23
8000.0000     47.5942      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.55249e-22        3.1061e-22        1.15705e-22
9000.0000     49.0764      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.90553e-22        3.81243e-22        1.42016e-22
10000.0000     51.3770      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.24716e-22        4.49595e-22        1.67478e-22
12000.0000     52.8506      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.14569e-22        6.29365e-22        2.34444e-22
15000.0000     56.1681      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.62483e-22        9.25301e-22        3.44683e-22
20000.0000     60.9377      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        7.5784e-22        1.51623e-21        5.64808e-22
30000.0000     68.3794      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.51957e-21        3.04024e-21        1.13251e-21
50000.0000     79.6737      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.62267e-21        7.24795e-21        2.69993e-21
100000.0000     99.0802      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.16524e-20        2.33133e-20        8.6844e-21
