Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        6.1077e-27        7.972e-27        3.68925e-27
2000.0000     1.7452      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        8.60431e-27        1.12307e-26        5.19728e-27
2500.0000     1.7930      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.30858e-26        1.70801e-26        7.90426e-27
3000.0000     1.8055      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.87137e-26        2.44258e-26        1.13037e-26
4000.0000     1.8675      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        3.2164e-26        4.19817e-26        1.94281e-26
5000.0000     1.9621      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        4.7832e-26        6.24321e-26        2.8892e-26
6000.0000     2.0338      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        6.64511e-26        8.67345e-26        4.01386e-26
7000.0000     2.1103      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        8.71677e-26        1.13775e-25        5.26521e-26
8000.0000     2.1733      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.10554e-25        1.44299e-25        6.67781e-26
9000.0000     2.2378      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.35882e-25        1.77359e-25        8.20773e-26
10000.0000     2.3500      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.5975e-25        2.08511e-25        9.6494e-26
12000.0000     2.4084      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        2.24465e-25        2.9298e-25        1.35584e-25
15000.0000     2.5455      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        3.31832e-25        4.33119e-25        2.00437e-25
20000.0000     2.7199      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        5.52099e-25        7.20621e-25        3.33486e-25
30000.0000     2.9704      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.13745e-24        1.48465e-24        6.87057e-25
50000.0000     3.2676      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        2.87225e-24        3.74897e-24        1.73493e-24
100000.0000     3.5459      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.05871e-23        1.38187e-23        6.39495e-24
