Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        1.08205e-22        2.76711e-22        8.36255e-23
2000.0000     1.7452      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        1.52436e-22        3.89821e-22        1.17809e-22
2500.0000     1.7930      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        2.31832e-22        5.92857e-22        1.79169e-22
3000.0000     1.8055      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        3.31536e-22        8.47829e-22        2.56224e-22
4000.0000     1.8675      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        5.69825e-22        1.4572e-21        4.40384e-22
5000.0000     1.9621      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        8.47402e-22        2.16704e-21        6.54907e-22
6000.0000     2.0338      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        1.17726e-21        3.01059e-21        9.09837e-22
7000.0000     2.1103      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        1.54428e-21        3.94916e-21        1.19348e-21
8000.0000     2.1733      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        1.9586e-21        5.00868e-21        1.51368e-21
9000.0000     2.2378      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        2.40732e-21        6.15619e-21        1.86048e-21
10000.0000     2.3500      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        2.83016e-21        7.23752e-21        2.18727e-21
12000.0000     2.4084      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        3.97668e-21        1.01695e-20        3.07334e-21
15000.0000     2.5455      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        5.87881e-21        1.50337e-20        4.54338e-21
20000.0000     2.7199      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        9.78112e-21        2.5013e-20        7.55925e-21
30000.0000     2.9704      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        2.01514e-20        5.15326e-20        1.55738e-20
50000.0000     3.2676      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        5.08855e-20        1.30128e-19        3.93263e-20
100000.0000     3.5459      226.5012     0.9500      2.6463e-30            6.76732e-30        2.04517e-30        1.87564e-19        4.79652e-19        1.44957e-19
