Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        8.46844e-16        7.64377e-15        7.93915e-16
2000.0000     1.7452      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.193e-15        1.07683e-14        1.11844e-15
2500.0000     1.7930      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.81437e-15        1.63769e-14        1.70097e-15
3000.0000     1.8055      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.59468e-15        2.34201e-14        2.43251e-15
4000.0000     1.8675      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.4596e-15        4.02532e-14        4.18087e-15
5000.0000     1.9621      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.63199e-15        5.98616e-14        6.21748e-15
6000.0000     2.0338      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        9.21357e-15        8.31634e-14        8.63771e-15
7000.0000     2.1103      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.2086e-14        1.0909e-13        1.13306e-14
8000.0000     2.1733      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.53285e-14        1.38358e-13        1.43704e-14
9000.0000     2.2378      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.88403e-14        1.70056e-13        1.76628e-14
10000.0000     2.3500      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.21496e-14        1.99926e-13        2.07652e-14
12000.0000     2.4084      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.11225e-14        2.80918e-13        2.91773e-14
15000.0000     2.5455      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.60091e-14        4.15287e-13        4.31334e-14
20000.0000     2.7199      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        7.65496e-14        6.90951e-13        7.17651e-14
30000.0000     2.9704      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.5771e-13        1.42352e-12        1.47853e-13
50000.0000     3.2676      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.98243e-13        3.59461e-12        3.73352e-13
100000.0000     3.5459      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.46792e-12        1.32497e-11        1.37617e-12
