Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.12918e-15        1.67224e-15        1.42195e-15
2000.0000     1.1285      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.4194e-15        2.10203e-15        1.78741e-15
2500.0000     1.2380      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        2.02161e-15        2.99386e-15        2.54576e-15
3000.0000     1.3603      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        2.64945e-15        3.92364e-15        3.33639e-15
4000.0000     1.5574      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        4.11416e-15        6.09277e-15        5.18085e-15
5000.0000     1.6869      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        5.93482e-15        8.78904e-15        7.47357e-15
6000.0000     1.8209      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        7.91722e-15        1.17248e-14        9.96996e-15
7000.0000     1.9217      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.02107e-14        1.51213e-14        1.28581e-14
8000.0000     2.0297      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.26269e-14        1.86996e-14        1.59008e-14
9000.0000     2.1115      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.53618e-14        2.27497e-14        1.93447e-14
10000.0000     2.2205      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.80341e-14        2.67072e-14        2.27099e-14
12000.0000     2.3067      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        2.49987e-14        3.70212e-14        3.14802e-14
15000.0000     2.4632      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        3.6579e-14        5.41708e-14        4.6063e-14
20000.0000     2.6583      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        6.02567e-14        8.92358e-14        7.58798e-14
30000.0000     2.9224      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.23325e-13        1.82636e-13        1.553e-13
50000.0000     3.2355      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        3.09417e-13        4.58224e-13        3.89641e-13
100000.0000     3.5335      201.7012     0.9500      1.59334e-23            2.35963e-23        2.00646e-23        1.13331e-12        1.67835e-12        1.42715e-12
