Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        3.1937e-10        5.83009e-09        3.1558e-10
4000.0000     39.8633      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        5.24163e-10        9.56859e-09        5.17944e-10
5000.0000     41.8392      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        7.80327e-10        1.42449e-08        7.71069e-10
6000.0000     44.0349      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        1.06764e-09        1.94898e-08        1.05497e-09
7000.0000     45.7211      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        1.39958e-09        2.55494e-08        1.38298e-09
8000.0000     47.5942      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        1.75609e-09        3.20573e-08        1.73525e-09
9000.0000     49.0764      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        2.15542e-09        3.93472e-08        2.12985e-09
10000.0000     51.3770      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        2.54186e-09        4.64016e-08        2.5117e-09
12000.0000     52.8506      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        3.55822e-09        6.49552e-08        3.516e-09
15000.0000     56.1681      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        5.23134e-09        9.54981e-08        5.16927e-09
20000.0000     60.9377      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        8.57224e-09        1.56486e-07        8.47053e-09
30000.0000     68.3794      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        1.71885e-08        3.13775e-07        1.69845e-08
50000.0000     79.6737      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        4.09775e-08        7.48043e-07        4.04913e-08
100000.0000     99.0802      233.8012     0.9500      5.19613e-17            9.48553e-16        5.13448e-17        1.31805e-07        2.40611e-06        1.30242e-07
