Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        2.12467e-09        4.66196e-09        3.96602e-09
2000.0000     1.7452      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        2.99315e-09        6.56761e-09        5.58718e-09
2500.0000     1.7930      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        4.55212e-09        9.98831e-09        8.49724e-09
3000.0000     1.8055      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        6.50986e-09        1.4284e-08        1.21517e-08
4000.0000     1.8675      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.11888e-08        2.45505e-08        2.08856e-08
5000.0000     1.9621      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.66391e-08        3.65098e-08        3.10595e-08
6000.0000     2.0338      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        2.31161e-08        5.07217e-08        4.31498e-08
7000.0000     2.1103      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.03227e-08        6.65345e-08        5.66021e-08
8000.0000     2.1733      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.8458e-08        8.4385e-08        7.17879e-08
9000.0000     2.2378      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        4.72689e-08        1.03718e-07        8.82348e-08
10000.0000     2.3500      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        5.55716e-08        1.21936e-07        1.03733e-07
12000.0000     2.4084      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        7.8084e-08        1.71333e-07        1.45756e-07
15000.0000     2.5455      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.15433e-07        2.53285e-07        2.15474e-07
20000.0000     2.7199      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.92057e-07        4.21413e-07        3.58504e-07
30000.0000     2.9704      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.95682e-07        8.68209e-07        7.38601e-07
50000.0000     3.2676      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        9.99161e-07        2.19237e-06        1.86509e-06
100000.0000     3.5459      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.6829e-06        8.08106e-06        6.8747e-06
