Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        1.95883e-09        5.753e-08        1.9365e-09
2000.0000     1.7452      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        2.75954e-09        8.10462e-08        2.72807e-09
2500.0000     1.7930      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        4.19683e-09        1.23259e-07        4.14897e-09
3000.0000     1.8055      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        6.00176e-09        1.76269e-07        5.93332e-09
4000.0000     1.8675      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        1.03155e-08        3.02961e-07        1.01979e-08
5000.0000     1.9621      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        1.53405e-08        4.50542e-07        1.51655e-08
6000.0000     2.0338      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        2.13119e-08        6.25921e-07        2.10689e-08
7000.0000     2.1103      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        2.7956e-08        8.21055e-07        2.76372e-08
8000.0000     2.1733      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        3.54564e-08        1.04134e-06        3.5052e-08
9000.0000     2.2378      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        4.35796e-08        1.27991e-06        4.30826e-08
10000.0000     2.3500      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        5.12342e-08        1.50472e-06        5.065e-08
12000.0000     2.4084      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        7.19895e-08        2.1143e-06        7.11685e-08
15000.0000     2.5455      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        1.06424e-07        3.12561e-06        1.0521e-07
20000.0000     2.7199      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        1.77067e-07        5.20037e-06        1.75048e-07
30000.0000     2.9704      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        3.64799e-07        1.0714e-05        3.60639e-07
50000.0000     3.2676      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        9.21175e-07        2.70545e-05        9.10671e-07
100000.0000     3.5459      201.7012     0.9500      4.79057e-17            1.40697e-15        4.73594e-17        3.39545e-06        9.97227e-05        3.35673e-06
