Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.68244e-09        8.08004e-09        6.87384e-09
2000.0000     1.1285      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        4.62887e-09        1.01567e-08        8.64051e-09
2500.0000     1.2380      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        6.59277e-09        1.44659e-08        1.23064e-08
3000.0000     1.3603      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        8.64026e-09        1.89585e-08        1.61284e-08
4000.0000     1.5574      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.34169e-08        2.94395e-08        2.50447e-08
5000.0000     1.6869      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.93543e-08        4.24675e-08        3.61279e-08
6000.0000     1.8209      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        2.58192e-08        5.66528e-08        4.81956e-08
7000.0000     1.9217      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.32986e-08        7.3064e-08        6.21569e-08
8000.0000     2.0297      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        4.11783e-08        9.03539e-08        7.68657e-08
9000.0000     2.1115      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        5.00971e-08        1.09924e-07        9.3514e-08
10000.0000     2.2205      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        5.8812e-08        1.29046e-07        1.09782e-07
12000.0000     2.3067      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        8.15244e-08        1.78882e-07        1.52178e-07
15000.0000     2.4632      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.1929e-07        2.61746e-07        2.22672e-07
20000.0000     2.6583      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.96506e-07        4.31176e-07        3.66809e-07
30000.0000     2.9224      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        4.02182e-07        8.82473e-07        7.50736e-07
50000.0000     3.2355      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        1.00906e-06        2.21408e-06        1.88356e-06
100000.0000     3.5335      233.8012     0.9500      5.19613e-17            1.14014e-16        9.69938e-17        3.69588e-06        8.10955e-06        6.89894e-06
