Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.05858e-26        4.62491e-27        4.33775e-27
2000.0000     1.1285      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.33065e-26        5.81357e-27        5.45261e-27
2500.0000     1.2380      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.8952e-26        8.2801e-27        7.766e-27
3000.0000     1.3603      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        2.48378e-26        1.08516e-26        1.01778e-26
4000.0000     1.5574      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        3.8569e-26        1.68508e-26        1.58045e-26
5000.0000     1.6869      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        5.56372e-26        2.43078e-26        2.27986e-26
6000.0000     1.8209      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        7.42217e-26        3.24273e-26        3.04139e-26
7000.0000     1.9217      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        9.57222e-26        4.18209e-26        3.92242e-26
8000.0000     2.0297      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.18374e-25        5.17174e-26        4.85063e-26
9000.0000     2.1115      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.44012e-25        6.29188e-26        5.90122e-26
10000.0000     2.2205      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.69065e-25        7.38641e-26        6.92779e-26
12000.0000     2.3067      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        2.34355e-25        1.02389e-25        9.60321e-26
15000.0000     2.4632      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        3.42917e-25        1.4982e-25        1.40518e-25
20000.0000     2.6583      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        5.64889e-25        2.46799e-25        2.31476e-25
30000.0000     2.9224      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.15614e-24        5.05116e-25        4.73753e-25
50000.0000     3.2355      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        2.9007e-24        1.26731e-24        1.18862e-24
100000.0000     3.5335      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.06244e-23        4.6418e-24        4.35359e-24
