Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        1.30726e-15        8.16196e-15        1.22196e-15
2000.0000     1.7452      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        1.84162e-15        1.14983e-14        1.72145e-15
2500.0000     1.7930      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        2.80083e-15        1.74871e-14        2.61806e-15
3000.0000     1.8055      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        4.00538e-15        2.50078e-14        3.74401e-15
4000.0000     1.8675      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        6.88422e-15        4.2982e-14        6.435e-15
5000.0000     1.9621      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        1.02377e-14        6.39197e-14        9.56966e-15
6000.0000     2.0338      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        1.42229e-14        8.88013e-14        1.32948e-14
7000.0000     2.1103      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        1.86569e-14        1.16486e-13        1.74395e-14
8000.0000     2.1733      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        2.36624e-14        1.47738e-13        2.21183e-14
9000.0000     2.2378      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        2.90836e-14        1.81585e-13        2.71858e-14
10000.0000     2.3500      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        3.41921e-14        2.1348e-13        3.19609e-14
12000.0000     2.4084      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        4.80434e-14        2.99962e-13        4.49084e-14
15000.0000     2.5455      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        7.10236e-14        4.4344e-13        6.6389e-14
20000.0000     2.7199      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        1.18169e-13        7.37792e-13        1.10458e-13
30000.0000     2.9704      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        2.43455e-13        1.52002e-12        2.27568e-13
50000.0000     3.2676      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        6.14762e-13        3.8383e-12        5.74647e-13
100000.0000     3.5459      445.9312     0.9500      3.19707e-23            1.99611e-22        2.98845e-23        2.26601e-12        1.4148e-11        2.11815e-12
