Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        9.1808e-28        4.01108e-28        3.76203e-28
4000.0000     39.8633      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.50679e-27        6.58316e-28        6.17441e-28
5000.0000     41.8392      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        2.24318e-27        9.80041e-28        9.19191e-28
6000.0000     44.0349      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        3.06911e-27        1.34089e-27        1.25764e-27
7000.0000     45.7211      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        4.02333e-27        1.75779e-27        1.64865e-27
8000.0000     47.5942      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        5.04815e-27        2.20553e-27        2.06859e-27
9000.0000     49.0764      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        6.19611e-27        2.70707e-27        2.53899e-27
10000.0000     51.3770      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        7.30699e-27        3.19241e-27        2.9942e-27
12000.0000     52.8506      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.02287e-26        4.4689e-27        4.19142e-27
15000.0000     56.1681      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.50383e-26        6.57023e-27        6.16229e-27
20000.0000     60.9377      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        2.46423e-26        1.07662e-26        1.00977e-26
30000.0000     68.3794      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        4.94111e-26        2.15876e-26        2.02473e-26
50000.0000     79.6737      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        1.17796e-25        5.14651e-26        4.82696e-26
100000.0000     99.0802      226.5012     0.9500      1.49371e-34            6.52601e-35        6.12081e-35        3.78896e-25        1.65539e-25        1.55261e-25
