Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
5.0000     0.0317      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.52115e-30        5.04577e-30        2.59823e-30
6.0000     0.0405      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        5.10183e-30        5.69383e-30        2.93194e-30
8.0000     0.0558      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        6.58865e-30        7.35319e-30        3.78639e-30
10.0000     0.0675      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        8.50264e-30        9.48928e-30        4.88633e-30
15.0000     0.0887      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.45605e-29        1.62501e-29        8.36767e-30
20.0000     0.1104      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.08045e-29        2.32186e-29        1.1956e-29
25.0000     0.1209      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.96809e-29        3.3125e-29        1.70571e-29
30.0000     0.1367      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.78031e-29        4.21897e-29        2.17248e-29
40.0000     0.1626      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        5.64861e-29        6.30407e-29        3.24617e-29
50.0000     0.1759      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        8.15979e-29        9.10664e-29        4.6893e-29
60.0000     0.1950      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.05989e-28        1.18288e-28        6.09102e-29
70.0000     0.2069      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.35985e-28        1.51765e-28        7.81484e-29
80.0000     0.2257      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.62808e-28        1.817e-28        9.35629e-29
90.0000     0.2371      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        1.96109e-28        2.18865e-28        1.12701e-28
100.0000     0.2486      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.30978e-28        2.5778e-28        1.32739e-28
110.0000     0.2490      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        2.7896e-28        3.1133e-28        1.60314e-28
120.0000     0.2561      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.22832e-28        3.60292e-28        1.85526e-28
130.0000     0.2643      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        3.67164e-28        4.09769e-28        2.11003e-28
140.0000     0.2691      445.9312     0.9500      2.28436e-34            2.54943e-34        1.31278e-34        4.18175e-28        4.66699e-28        2.40318e-28
