Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        2.50386e-28        3.26813e-28        1.51241e-28
2500.0000     63.4336      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        3.69886e-28        4.82789e-28        2.23423e-28
3000.0000     68.5687      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        4.92747e-28        6.43152e-28        2.97635e-28
4000.0000     76.7353      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        7.82766e-28        1.0217e-27        4.72816e-28
5000.0000     81.0794      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.15754e-27        1.51087e-27        6.99192e-28
6000.0000     86.9489      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.55434e-27        2.02878e-27        9.3887e-28
7000.0000     90.8396      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        2.02501e-27        2.64312e-27        1.22317e-27
8000.0000     96.2870      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        2.49528e-27        3.25693e-27        1.50723e-27
9000.0000     99.8859      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        3.0443e-27        3.97354e-27        1.83886e-27
10000.0000     104.7241      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        3.58476e-27        4.67897e-27        2.16531e-27
12000.0000     108.3591      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        4.98889e-27        6.51169e-27        3.01345e-27
15000.0000     116.1146      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        7.27449e-27        9.49494e-27        4.39402e-27
20000.0000     127.3490      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.17916e-26        1.53908e-26        7.12248e-27
30000.0000     142.4974      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        2.37106e-26        3.0948e-26        1.4322e-26
50000.0000     163.9986      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        5.72278e-26        7.46958e-26        3.45674e-26
100000.0000     198.6678      226.5012     0.9500      1.49371e-34            1.94965e-34        9.0225e-35        1.88964e-25        2.46643e-25        1.1414e-25
