Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.27353e-28        8.74785e-29        8.2039e-29
2500.0000     63.4336      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        3.3586e-28        1.29229e-28        1.21193e-28
3000.0000     68.5687      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        4.47419e-28        1.72153e-28        1.61449e-28
4000.0000     76.7353      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        7.10758e-28        2.73478e-28        2.56473e-28
5000.0000     81.0794      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.05106e-27        4.04415e-28        3.79268e-28
6000.0000     86.9489      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.41135e-27        5.43046e-28        5.09279e-28
7000.0000     90.8396      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.83873e-27        7.07488e-28        6.63496e-28
8000.0000     96.2870      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.26574e-27        8.71787e-28        8.17579e-28
9000.0000     99.8859      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.76425e-27        1.0636e-27        9.97466e-28
10000.0000     104.7241      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        3.255e-27        1.25242e-27        1.17455e-27
12000.0000     108.3591      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        4.52996e-27        1.74299e-27        1.63461e-27
15000.0000     116.1146      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        6.6053e-27        2.54152e-27        2.38349e-27
20000.0000     127.3490      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.07068e-26        4.11967e-27        3.86351e-27
30000.0000     142.4974      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.15294e-26        8.28388e-27        7.76878e-27
50000.0000     163.9986      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        5.19633e-26        1.99939e-26        1.87507e-26
100000.0000     198.6678      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.71581e-25        6.60193e-26        6.19141e-26
