Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        9.79316e-17        9.0544e-16        9.27252e-17
4000.0000     39.8633      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.60729e-16        1.48605e-15        1.52185e-16
5000.0000     41.8392      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.3928e-16        2.21229e-15        2.26559e-16
6000.0000     44.0349      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        3.27382e-16        3.02686e-15        3.09977e-16
7000.0000     45.7211      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        4.29169e-16        3.96794e-15        4.06353e-16
8000.0000     47.5942      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        5.38486e-16        4.97865e-15        5.09858e-16
9000.0000     49.0764      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        6.60939e-16        6.1108e-15        6.25801e-16
10000.0000     51.3770      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        7.79436e-16        7.20639e-15        7.37999e-16
12000.0000     52.8506      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.09109e-15        1.00879e-14        1.03309e-15
15000.0000     56.1681      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.60414e-15        1.48313e-14        1.51886e-15
20000.0000     60.9377      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.62859e-15        2.4303e-14        2.48885e-15
30000.0000     68.3794      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        5.27068e-15        4.87308e-14        4.99047e-15
50000.0000     79.6737      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.25653e-14        1.16175e-13        1.18973e-14
100000.0000     99.0802      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        4.04168e-14        3.7368e-13        3.82681e-14
