Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.01146e-16        1.34006e-16        1.13938e-16
4000.0000     39.8633      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.66005e-16        2.19936e-16        1.87e-16
5000.0000     41.8392      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        2.47133e-16        3.27421e-16        2.78388e-16
6000.0000     44.0349      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        3.38127e-16        4.47977e-16        3.8089e-16
7000.0000     45.7211      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        4.43255e-16        5.87258e-16        4.99314e-16
8000.0000     47.5942      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        5.5616e-16        7.36844e-16        6.26498e-16
9000.0000     49.0764      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        6.82631e-16        9.04402e-16        7.68965e-16
10000.0000     51.3770      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        8.05018e-16        1.06655e-15        9.0683e-16
12000.0000     52.8506      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.1269e-15        1.49301e-15        1.26943e-15
15000.0000     56.1681      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.65679e-15        2.19504e-15        1.86633e-15
20000.0000     60.9377      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        2.71487e-15        3.59686e-15        3.05822e-15
30000.0000     68.3794      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        5.44366e-15        7.21219e-15        6.13213e-15
50000.0000     79.6737      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.29777e-14        1.71939e-14        1.46191e-14
100000.0000     99.0802      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        4.17434e-14        5.53048e-14        4.70227e-14
