Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        3.39502e-09        7.95454e-09        6.76725e-09
2000.0000     1.1285      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        4.26759e-09        9.99897e-09        8.50653e-09
2500.0000     1.2380      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        6.0782e-09        1.42412e-08        1.21156e-08
3000.0000     1.3603      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        7.96588e-09        1.86641e-08        1.58783e-08
4000.0000     1.5574      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        1.23697e-08        2.89822e-08        2.46563e-08
5000.0000     1.6869      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        1.78437e-08        4.18079e-08        3.55677e-08
6000.0000     1.8209      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        2.3804e-08        5.57729e-08        4.74483e-08
7000.0000     1.9217      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        3.06996e-08        7.19292e-08        6.11931e-08
8000.0000     2.0297      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        3.79643e-08        8.89506e-08        7.56739e-08
9000.0000     2.1115      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        4.6187e-08        1.08216e-07        9.2064e-08
10000.0000     2.2205      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        5.42216e-08        1.27041e-07        1.08079e-07
12000.0000     2.3067      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        7.51613e-08        1.76103e-07        1.49818e-07
15000.0000     2.4632      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        1.09979e-07        2.57681e-07        2.1922e-07
20000.0000     2.6583      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        1.81169e-07        4.24479e-07        3.61122e-07
30000.0000     2.9224      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        3.70792e-07        8.68767e-07        7.39095e-07
50000.0000     3.2355      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        9.30298e-07        2.17969e-06        1.85435e-06
100000.0000     3.5335      201.7012     0.9500      4.79057e-17            1.12243e-16        9.54899e-17        3.40742e-06        7.98359e-06        6.79197e-06
