Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.16624e-15        1.54513e-15        1.31374e-15
2000.0000     1.1285      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.46598e-15        1.94225e-15        1.65139e-15
2500.0000     1.2380      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        2.08796e-15        2.76629e-15        2.35203e-15
3000.0000     1.3603      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        2.73641e-15        3.6254e-15        3.08249e-15
4000.0000     1.5574      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        4.24919e-15        5.62965e-15        4.78659e-15
5000.0000     1.6869      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        6.12961e-15        8.12098e-15        6.90483e-15
6000.0000     1.8209      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        8.17707e-15        1.08336e-14        9.21124e-15
7000.0000     1.9217      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.05458e-14        1.39719e-14        1.18795e-14
8000.0000     2.0297      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.30414e-14        1.72782e-14        1.46907e-14
9000.0000     2.1115      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.5866e-14        2.10205e-14        1.78726e-14
10000.0000     2.2205      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.8626e-14        2.46772e-14        2.09817e-14
12000.0000     2.3067      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        2.58191e-14        3.42072e-14        2.90845e-14
15000.0000     2.4632      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        3.77795e-14        5.00532e-14        4.25576e-14
20000.0000     2.6583      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        6.22344e-14        8.24529e-14        7.01053e-14
30000.0000     2.9224      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.27373e-13        1.68754e-13        1.43482e-13
50000.0000     3.2355      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        3.19572e-13        4.23394e-13        3.59989e-13
100000.0000     3.5335      233.8012     0.9500      1.64564e-23            2.18027e-23        1.85376e-23        1.1705e-12        1.55077e-12        1.31854e-12
