Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        8.33625e-28        3.20754e-28        3.00809e-28
4000.0000     39.8633      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.36818e-27        5.26435e-28        4.93701e-28
5000.0000     41.8392      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.03682e-27        7.83709e-28        7.34977e-28
6000.0000     44.0349      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.78678e-27        1.07227e-27        1.00559e-27
7000.0000     45.7211      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        3.65322e-27        1.40565e-27        1.31825e-27
8000.0000     47.5942      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        4.58377e-27        1.7637e-27        1.65403e-27
9000.0000     49.0764      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        5.62612e-27        2.16476e-27        2.03016e-27
10000.0000     51.3770      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        6.63481e-27        2.55288e-27        2.39414e-27
12000.0000     52.8506      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        9.28773e-27        3.57364e-27        3.35143e-27
15000.0000     56.1681      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.36549e-26        5.25401e-27        4.92731e-27
20000.0000     60.9377      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        2.23754e-26        8.60939e-27        8.07405e-27
30000.0000     68.3794      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        4.48657e-26        1.7263e-26        1.61895e-26
50000.0000     79.6737      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        1.0696e-25        4.11551e-26        3.8596e-26
100000.0000     99.0802      233.8012     0.9500      1.3563e-34            5.21865e-35        4.89415e-35        3.44041e-25        1.32377e-25        1.24145e-25
