Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        2.75853e-17        1.84127e-16        2.60338e-17
2500.0000     63.4336      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        4.07507e-17        2.72005e-16        3.84587e-17
3000.0000     68.5687      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        5.42864e-17        3.62353e-16        5.12331e-17
4000.0000     76.7353      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        8.62381e-17        5.75626e-16        8.13877e-17
5000.0000     81.0794      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        1.27527e-16        8.51226e-16        1.20355e-16
6000.0000     86.9489      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        1.71243e-16        1.14302e-15        1.61612e-16
7000.0000     90.8396      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        2.23098e-16        1.48914e-15        2.1055e-16
8000.0000     96.2870      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        2.74907e-16        1.83496e-15        2.59446e-16
9000.0000     99.8859      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        3.35394e-16        2.2387e-15        3.1653e-16
10000.0000     104.7241      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        3.94937e-16        2.63614e-15        3.72724e-16
12000.0000     108.3591      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        5.49631e-16        3.6687e-15        5.18718e-16
15000.0000     116.1146      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        8.01438e-16        5.34947e-15        7.56362e-16
20000.0000     127.3490      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        1.29909e-15        8.67121e-15        1.22602e-15
30000.0000     142.4974      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        2.61222e-15        1.74362e-14        2.4653e-15
50000.0000     163.9986      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        6.30484e-15        4.20838e-14        5.95023e-15
100000.0000     198.6678      233.8012     0.9500      1.64564e-23            1.09844e-22        1.55308e-23        2.08184e-14        1.38959e-13        1.96475e-14
