Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.87834e-22        3.75804e-22        1.3999e-22
2000.0000     1.7452      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.64614e-22        5.29419e-22        1.97213e-22
2500.0000     1.7930      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.02436e-22        8.05164e-22        2.99931e-22
3000.0000     1.8055      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        5.75513e-22        1.15144e-21        4.28922e-22
4000.0000     1.8675      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        9.89159e-22        1.97903e-21        7.37207e-22
5000.0000     1.9621      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.47101e-21        2.94307e-21        1.09632e-21
6000.0000     2.0338      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.04361e-21        4.0887e-21        1.52308e-21
7000.0000     2.1103      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        2.68072e-21        5.36338e-21        1.99791e-21
8000.0000     2.1733      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.39993e-21        6.80232e-21        2.53393e-21
9000.0000     2.2378      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.17887e-21        8.36077e-21        3.11446e-21
10000.0000     2.3500      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        4.91288e-21        9.82932e-21        3.66151e-21
12000.0000     2.4084      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        6.90312e-21        1.38112e-20        5.1448e-21
15000.0000     2.5455      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.0205e-20        2.04174e-20        7.60567e-21
20000.0000     2.7199      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        1.69791e-20        3.39704e-20        1.26543e-20
30000.0000     2.9704      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.49808e-20        6.99868e-20        2.60707e-20
50000.0000     3.2676      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        8.83321e-20        1.76728e-19        6.58328e-20
100000.0000     3.5459      445.9312     0.9500      4.59371e-30            9.19074e-30        3.42363e-30        3.25592e-19        6.51419e-19        2.42659e-19
