Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.67087e-17        2.46939e-16        2.52887e-17
2500.0000     63.4336      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        3.94557e-17        3.64794e-16        3.73581e-17
3000.0000     68.5687      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        5.25613e-17        4.85963e-16        4.97669e-17
4000.0000     76.7353      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        8.34976e-17        7.71989e-16        7.90586e-17
5000.0000     81.0794      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.23475e-16        1.1416e-15        1.16911e-16
6000.0000     86.9489      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.65801e-16        1.53294e-15        1.56987e-16
7000.0000     90.8396      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.16008e-16        1.99713e-15        2.04524e-16
8000.0000     96.2870      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.66171e-16        2.46093e-15        2.52021e-16
9000.0000     99.8859      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        3.24736e-16        3.00239e-15        3.07471e-16
10000.0000     104.7241      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        3.82387e-16        3.53541e-15        3.62058e-16
12000.0000     108.3591      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        5.32165e-16        4.92021e-15        5.03873e-16
15000.0000     116.1146      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        7.7597e-16        7.17434e-15        7.34716e-16
20000.0000     127.3490      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        1.25781e-15        1.16292e-14        1.19094e-15
30000.0000     142.4974      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.52921e-15        2.33842e-14        2.39475e-15
50000.0000     163.9986      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        6.10448e-15        5.64399e-14        5.77995e-15
100000.0000     198.6678      201.7012     0.9500      1.59334e-23            1.47315e-22        1.50864e-23        2.01568e-14        1.86363e-13        1.90852e-14
