//Mu channel integrated photon spectrum
MASS	Energy Spectrum
5.0	0.03174649931546235
6.0	0.04051177522439234
8.0	0.05576835812591203
10.0	0.06752279921291778
15.0	0.08871786641146436
20.0	0.11038415006009836
25.0	0.1208946838518211
30.0	0.13668474603826983
40.0	0.16262321925206893
50.0	0.17589980331735278
60.0	0.19500489636323004
70.0	0.2068755357003903
80.0	0.22568861748663924
90.0	0.23713268663877485
100.0	0.24856150642406477
110.0	0.24902761511077734
120.0	0.25608891599888595
130.0	0.26426004975022094
140.0	0.2690930426322317
150.0	0.2786507700934178
160.0	0.2881663805974082
180.0	0.30355480939628765
200.0	0.3193456105013579
220.0	0.33011916755116083
240.0	0.3463372870613379
260.0	0.3624321153266568
280.0	0.3724598986488114
300.0	0.3892684641351716
330.0	0.4111213539394261
360.0	0.4330087287832358
400.0	0.4605563624895009
450.0	0.49159013941929297
500.0	0.5115278854683769
550.0	0.5423347460608375
600.0	0.5731380709886998
650.0	0.6043597726602462
700.0	0.6209847456955635
750.0	0.6520375936155282
800.0	0.6840082456778886
900.0	0.7307749737607185
1000.0	0.7872209270991345
1100.0	0.8042321901620024
1200.0	0.8490463157089291
1300.0	0.8934226029655741
1500.0	0.9607164987789729
1700.0	1.0249025192373995
2000.0	1.1285081436926583
2500.0	1.2380324297968457
3000.0	1.3603034234119582
4000.0	1.5573575805153912
5000.0	1.6868697197903764
6000.0	1.820870085048881
7000.0	1.9217224772273886
8000.0	2.029696658365222
9000.0	2.1115052510885866
10000.0	2.2205188446947464
12000.0	2.3067208622345343
15000.0	2.4632019672848053
20000.0	2.658298675713046
30000.0	2.9223982365720156
50000.0	3.2355250159007745
100000.0	3.5334718444319013
