# V->\[Tau channel integrated photon spectrum
MASS	Energy Spectrum
5.0	0.20814372936244968
6.0	0.38329480271221383
8.0	0.7501055354807437
10.0	1.0437190183855396
15.0	1.5207613267539026
20.0	2.008625616989674
25.0	2.1689697523256566
30.0	2.481587380545883
40.0	2.920166510626703
50.0	3.0557832450351574
60.0	3.3079845854915333
70.0	3.4237527439285578
80.0	3.6333142249530566
90.0	3.7268959495849288
100.0	3.8130516383819253
110.0	3.8130203820309667
120.0	3.891838212741516
130.0	3.963500132646667
140.0	3.963500132646667
150.0	4.028148873964462
160.0	4.085795271999716
180.0	4.136171815267049
200.0	4.178592892311166
220.0	4.178592892311166
240.0	4.211856738405232
260.0	4.234304971111722
280.0	4.2343049711117215
300.0	4.243869133748883
330.0	4.238446018006604
360.0	4.2163422251791145
400.0	4.176305002192274
450.0	4.117950551179432
500.0	4.117950551179432
550.0	4.041869691748266
600.0	3.949175850612118
650.0	3.8416157607292507
700.0	3.8416157607292494
750.0	3.7213611027605213
800.0	3.5905130607223494
900.0	3.451198155380586
1000.0	3.4611850889615106
1100.0	3.3054421094064055
1200.0	3.15494746478138
1300.0	3.0012346129954595
1500.0	2.8456537602177474
1700.0	2.6893077913566725
2000.0	2.378192157697786
2500.0	2.2251237445686947
3000.0	1.9277638837802753
4000.0	1.5139947406202938
5000.0	1.3871426298748055
6000.0	1.1529944998172994
7000.0	1.0463848491900782
8000.0	0.8549907889554544
9000.0	0.7702407884016873
10000.0	0.7715282554397892
12000.0	0.6219260271628322
15000.0	0.4999389346761972
20000.0	0.359422481318118
30000.0	0.25928475870118073
50000.0	0.16980748644030094
100000.0	0.0836432492724811
