# Tau]L channel integrated photon spectrum
MASS	Energy Spectrum
5.0	0.41062977451103716
6.0	0.5772165385225652
8.0	0.8455681367916197
10.0	1.026522698041142
15.0	1.2878246050007987
20.0	1.5233598767297958
25.0	1.598310757152015
30.0	1.730930422738441
40.0	1.9026545979079157
50.0	1.9599907859570433
60.0	2.0534204227251314
70.0	2.0983538670142776
80.0	2.171150507324538
90.0	2.205778498398622
100.0	2.2365409166678027
110.0	2.2371399430175547
120.0	2.259843729221561
130.0	2.281788758212076
140.0	2.288055254731263
150.0	2.3062826919024935
160.0	2.3143482494333476
180.0	2.3268608311561714
200.0	2.331318615609155
220.0	2.3452268375502703
240.0	2.3416595171047385
260.0	2.327956143071685
280.0	2.342274445048317
300.0	2.323489256050353
330.0	2.3036551190837775
360.0	2.278182315533008
400.0	2.2552370975317486
450.0	2.2311469439463028
500.0	2.2607247168590234
550.0	2.233803533562877
600.0	2.2037388601995898
650.0	2.1720747257064192
700.0	2.1980693096401094
750.0	2.166740123966042
800.0	2.135612833538419
900.0	2.129972969702037
1000.0	2.2145189322553116
1100.0	2.1674998581439544
1200.0	2.1629633143532057
1300.0	2.160461088600116
1500.0	2.197678246051831
1700.0	2.2332454910263926
2000.0	2.276919268853898
2500.0	2.401748821566512
3000.0	2.505074128593089
4000.0	2.7157068446419057
5000.0	2.9065715357180806
6000.0	3.082458791638344
7000.0	3.236355810344439
8000.0	3.385127372268303
9000.0	3.5135806148058983
10000.0	3.7006126405704305
12000.0	3.8362281186752956
15000.0	4.096211787681797
20000.0	4.424958959926329
30000.0	4.883032020927237
50000.0	5.425368769128936
100000.0	5.943650545400974
