# Mu]R channel integrated photon spectrum
MASS	Energy Spectrum
5.0	0.03174931807196476
6.0	0.040514405933354355
8.0	0.05577172923342936
10.0	0.06752647433062543
15.0	0.08872081630154352
20.0	0.11038743642236593
25.0	0.12089704537775042
30.0	0.13668872735934992
40.0	0.1626271244027615
50.0	0.17576542761366065
60.0	0.19476529009883467
70.0	0.2065738476453953
80.0	0.22533688050519984
90.0	0.2367626620253749
100.0	0.24818913245803573
110.0	0.24867889160502352
120.0	0.255768643046856
130.0	0.26303192428511774
140.0	0.2662736325894078
150.0	0.27357469349006797
160.0	0.2803307121802997
180.0	0.2899117790267246
200.0	0.29910257470475243
220.0	0.30460160644113055
240.0	0.31335525503088685
260.0	0.32136088419035475
280.0	0.3260893578457855
300.0	0.3340760260309081
330.0	0.34384411841659424
360.0	0.3530075759725301
400.0	0.3645867284948692
450.0	0.3765329473692897
500.0	0.38437751430563455
550.0	0.3958863811926447
600.0	0.40686455676000316
650.0	0.4177572900736279
700.0	0.4236550154410489
750.0	0.4339603382276024
800.0	0.44474232247762235
900.0	0.45985507367113687
1000.0	0.48430344524234786
1100.0	0.4838159387443943
1200.0	0.497779442673337
1300.0	0.5112991966421327
1500.0	0.5322745491334014
1700.0	0.5515656863343866
2000.0	0.581749317518101
2500.0	0.6135568173411913
3000.0	0.6466341742286252
4000.0	0.6976247315649533
5000.0	0.7309220089168981
6000.0	0.7624818505046752
7000.0	0.7863709052196628
8000.0	0.810308938090231
9000.0	0.8287876223366942
10000.0	0.8623754097265998
12000.0	0.8724363564576257
15000.0	0.906736038768422
20000.0	0.948353323748362
30000.0	1.005288920371403
50000.0	1.0740982578996727
100000.0	1.1333059359709936
