# e channel integrated photon spectrum
MASS	Energy Spectrum
5.0	0.07353175549175801
6.0	0.08955246663929815
8.0	0.1157057144385679
10.0	0.13463566823832723
15.0	0.1657632312863572
20.0	0.1965090805317769
25.0	0.20967612212347736
30.0	0.23159945872973992
40.0	0.2652610957704359
50.0	0.28035321036335403
60.0	0.3039081405894441
70.0	0.3176678167478887
80.0	0.3396354643766676
90.0	0.3528844163492176
100.0	0.36541288461629984
110.0	0.3638064624162256
120.0	0.3698292726512322
130.0	0.37621853588175136
140.0	0.3809570287705783
150.0	0.38901488582541766
160.0	0.3958063065557024
180.0	0.40936271370604504
200.0	0.42260614166080607
220.0	0.43304758200229193
240.0	0.4464897463444617
260.0	0.45993833175044846
280.0	0.4694460345591709
300.0	0.48312211579781683
330.0	0.5020862277961885
360.0	0.5207092195532971
400.0	0.543001001216509
450.0	0.5710269199082055
500.0	0.5911350818569665
550.0	0.6178083699989552
600.0	0.6446750616396761
650.0	0.671541520140616
700.0	0.6882812046208384
750.0	0.7153804770973599
800.0	0.742371415374383
900.0	0.7848933721151569
1000.0	0.8398093246424971
1100.0	0.8535950129927499
1200.0	0.8935835253753526
1300.0	0.9334977066804437
1500.0	0.9953411939504693
1700.0	1.0547237098872815
2000.0	1.148981808590394
2500.0	1.2541026708400924
3000.0	1.3683964695037982
4000.0	1.5569917491233454
5000.0	1.6848259763705202
6000.0	1.8162761320993905
7000.0	1.9171361139027783
8000.0	2.023259776810934
9000.0	2.105284326106716
10000.0	2.2150786757775367
12000.0	2.302292551699536
15000.0	2.4595144999586216
20000.0	2.655987988351841
30000.0	2.922720659626892
50000.0	3.2348259142622178
100000.0	3.534622649515103
