//eR channel integrated photon spectrum
MASS	Energy Spectrum
5.0	0.07352807685428638
6.0	0.08954719400257702
8.0	0.11570158161318331
10.0	0.13463100369543712
15.0	0.1657597405436366
20.0	0.19650346246464984
25.0	0.20967184630235577
30.0	0.23159576158195902
40.0	0.26525602623858213
50.0	0.2801273699536353
60.0	0.30352661815910964
70.0	0.31719414671192525
80.0	0.3390964121226639
90.0	0.3523243889037222
100.0	0.3648555665080236
110.0	0.36329809017260584
120.0	0.36936859563986835
130.0	0.3748679525273885
140.0	0.37803742158817843
150.0	0.38386311180035726
160.0	0.3879183914723589
180.0	0.3957157014552427
200.0	0.4024049430272887
220.0	0.40761540932690155
240.0	0.41363750983878245
260.0	0.41903459648776153
280.0	0.42328530912239776
300.0	0.4281741594264721
330.0	0.43510215636612587
360.0	0.44104544042877825
400.0	0.4474128129157754
450.0	0.4564169035158035
500.0	0.46451282535256316
550.0	0.4719242735555956
600.0	0.47899763508908305
650.0	0.4855544804039806
700.0	0.49162411751906343
750.0	0.497984923827882
800.0	0.5037704321137749
900.0	0.5146547709377761
1000.0	0.5376360054265739
1100.0	0.5339372077067893
1200.0	0.5430548909784922
1300.0	0.5520799924917011
1500.0	0.5675738582945965
1700.0	0.5820246526182917
2000.0	0.6027015191860845
2500.0	0.6300551021656488
3000.0	0.6549529757920679
4000.0	0.6972043346285964
5000.0	0.7287458913133817
6000.0	0.7576256432761531
7000.0	0.7815067966831852
8000.0	0.8034813843890608
9000.0	0.8221713969113579
10000.0	0.8565740330590986
12000.0	0.8676916111370545
15000.0	0.9027495472710304
20000.0	0.9458472712738193
30000.0	1.0056472419877167
50000.0	1.0733090638486849
100000.0	1.1346507568733737
