Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.28584e-25        8.80023e-25        2.78358e-25
2000.0000     1.1285      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        6.64438e-25        1.1062e-24        3.499e-25
2500.0000     1.2380      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        9.4634e-25        1.57553e-24        4.98352e-25
3000.0000     1.3603      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.24024e-24        2.06484e-24        6.53123e-25
4000.0000     1.5574      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.92589e-24        3.20635e-24        1.01419e-24
5000.0000     1.6869      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.77816e-24        4.62527e-24        1.46301e-24
6000.0000     1.8209      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.70615e-24        6.17024e-24        1.95169e-24
7000.0000     1.9217      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        4.77974e-24        7.95764e-24        2.51706e-24
8000.0000     2.0297      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.91082e-24        9.84073e-24        3.1127e-24
9000.0000     2.1115      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        7.19104e-24        1.19721e-23        3.78687e-24
10000.0000     2.2205      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        8.44198e-24        1.40548e-23        4.44563e-24
12000.0000     2.3067      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.17022e-23        1.94826e-23        6.16248e-24
15000.0000     2.4632      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.71231e-23        2.85076e-23        9.01718e-24
20000.0000     2.6583      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.82069e-23        4.69607e-23        1.4854e-23
30000.0000     2.9224      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.77301e-23        9.61129e-23        3.04012e-23
50000.0000     3.2355      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.44842e-22        2.41143e-22        7.62752e-23
100000.0000     3.5335      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.30515e-22        8.83237e-22        2.79374e-22
