Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        5.92915e-24        1.07812e-23        4.08704e-24
2500.0000     63.4336      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        8.75892e-24        1.59267e-23        6.03764e-24
3000.0000     68.5687      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.16683e-23        2.12169e-23        8.0431e-24
4000.0000     76.7353      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.85359e-23        3.37046e-23        1.27771e-23
5000.0000     81.0794      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.74106e-23        4.98418e-23        1.88945e-23
6000.0000     86.9489      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        3.68068e-23        6.69272e-23        2.53714e-23
7000.0000     90.8396      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        4.79524e-23        8.71937e-23        3.30543e-23
8000.0000     96.2870      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        5.90884e-23        1.07443e-22        4.07304e-23
9000.0000     99.8859      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        7.20892e-23        1.31083e-22        4.96921e-23
10000.0000     104.7241      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        8.48874e-23        1.54354e-22        5.8514e-23
12000.0000     108.3591      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.18137e-22        2.14813e-22        8.14336e-23
15000.0000     116.1146      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.7226e-22        3.13227e-22        1.18741e-22
20000.0000     127.3490      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.79225e-22        5.07725e-22        1.92473e-22
30000.0000     142.4974      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        5.61468e-22        1.02094e-21        3.87028e-22
50000.0000     163.9986      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.35516e-21        2.46413e-21        9.34128e-22
100000.0000     198.6678      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        4.47468e-21        8.13648e-21        3.08446e-21
