Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        4.5843e-26        7.63224e-26        2.41414e-26
4000.0000     39.8633      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        7.52394e-26        1.25264e-25        3.96218e-26
5000.0000     41.8392      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.1201e-25        1.86481e-25        5.89854e-26
6000.0000     44.0349      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.53251e-25        2.55143e-25        8.07038e-26
7000.0000     45.7211      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.00899e-25        3.3447e-25        1.05795e-25
8000.0000     47.5942      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.52072e-25        4.19666e-25        1.32744e-25
9000.0000     49.0764      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.09393e-25        5.15099e-25        1.6293e-25
10000.0000     51.3770      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        3.64864e-25        6.07449e-25        1.92141e-25
12000.0000     52.8506      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.10754e-25        8.50337e-25        2.68968e-25
15000.0000     56.1681      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        7.50917e-25        1.25018e-24        3.9544e-25
20000.0000     60.9377      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.23048e-24        2.04858e-24        6.47981e-25
30000.0000     68.3794      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        2.46727e-24        4.10767e-24        1.29929e-24
50000.0000     79.6737      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        5.88199e-24        9.79273e-24        3.09751e-24
100000.0000     99.0802      113.6011     0.9500      7.45863e-33            1.24176e-32        3.92779e-33        1.89196e-23        3.14986e-23        9.96326e-24
