Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.44631e-22        2.62987e-22        9.96958e-23
2000.0000     1.7452      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.03751e-22        3.70487e-22        1.40448e-22
2500.0000     1.7930      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        3.09873e-22        5.63454e-22        2.136e-22
3000.0000     1.8055      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        4.43141e-22        8.05779e-22        3.05463e-22
4000.0000     1.8675      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        7.61645e-22        1.38493e-21        5.25012e-22
5000.0000     1.9621      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.13266e-21        2.05956e-21        7.8076e-22
6000.0000     2.0338      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.57357e-21        2.86127e-21        1.08468e-21
7000.0000     2.1103      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.06414e-21        3.75329e-21        1.42284e-21
8000.0000     2.1733      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.61792e-21        4.76027e-21        1.80457e-21
9000.0000     2.2378      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        3.2177e-21        5.85086e-21        2.218e-21
10000.0000     2.3500      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        3.78288e-21        6.87856e-21        2.60759e-21
12000.0000     2.4084      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        5.31535e-21        9.66509e-21        3.66394e-21
15000.0000     2.5455      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        7.85779e-21        1.42881e-20        5.41648e-21
20000.0000     2.7199      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        1.30737e-20        2.37725e-20        9.0119e-21
30000.0000     2.9704      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.69349e-20        4.89768e-20        1.85666e-20
50000.0000     3.2676      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        6.8015e-20        1.23674e-19        4.68837e-20
100000.0000     3.5459      346.3011     0.9500      3.53712e-30            6.43168e-30        2.43818e-30        2.50703e-19        4.55863e-19        1.72813e-19
