Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
5.0000     0.0317      233.8012     0.9502      1.3563e-34            1.53783e-34        7.98983e-35        2.68436e-30        3.04363e-30        1.58133e-30
6.0000     0.0405      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.02913e-30        3.43454e-30        1.78443e-30
8.0000     0.0558      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.91191e-30        4.43547e-30        2.30446e-30
10.0000     0.0675      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.04832e-30        5.72396e-30        2.9739e-30
15.0000     0.0887      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        8.64507e-30        9.80209e-30        5.09271e-30
20.0000     0.1104      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.23524e-29        1.40056e-29        7.27664e-30
25.0000     0.1209      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.76226e-29        1.99811e-29        1.03813e-29
30.0000     0.1367      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.2445e-29        2.54489e-29        1.32221e-29
40.0000     0.1626      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.35378e-29        3.80263e-29        1.97567e-29
50.0000     0.1759      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.84475e-29        5.49316e-29        2.85399e-29
60.0000     0.1950      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.29295e-29        7.13517e-29        3.7071e-29
70.0000     0.2069      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        8.07391e-29        9.15449e-29        4.75625e-29
80.0000     0.2257      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.66646e-29        1.09602e-28        5.6944e-29
90.0000     0.2371      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.16437e-28        1.3202e-28        6.85916e-29
