Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.0249      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.03373e-09        1.15309e-07        3.97654e-09
2000.0000     1.1285      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        5.07045e-09        1.44945e-07        4.99856e-09
2500.0000     1.2380      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        7.2217e-09        2.06441e-07        7.1193e-09
3000.0000     1.3603      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        9.46451e-09        2.70555e-07        9.33031e-09
4000.0000     1.5574      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.46968e-08        4.20127e-07        1.44884e-08
5000.0000     1.6869      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        2.12007e-08        6.06048e-07        2.09001e-08
6000.0000     1.8209      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        2.82823e-08        8.08485e-07        2.78813e-08
7000.0000     1.9217      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        3.64751e-08        1.04269e-06        3.5958e-08
8000.0000     2.0297      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.51066e-08        1.28943e-06        4.44671e-08
9000.0000     2.1115      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        5.48762e-08        1.56871e-06        5.40982e-08
10000.0000     2.2205      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        6.44224e-08        1.8416e-06        6.3509e-08
12000.0000     2.3067      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        8.93015e-08        2.5528e-06        8.80353e-08
15000.0000     2.4632      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.30669e-07        3.73535e-06        1.28817e-07
20000.0000     2.6583      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        2.15252e-07        6.15325e-06        2.122e-07
30000.0000     2.9224      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.40549e-07        1.25937e-05        4.34303e-07
50000.0000     3.2355      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.10532e-06        3.15969e-05        1.08964e-06
100000.0000     3.5335      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.04846e-06        0.00011573        3.99106e-06
