Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.27353e-28        2.57781e-28        1.33931e-28
2500.0000     63.4336      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.3586e-28        3.8081e-28        1.97851e-28
3000.0000     68.5687      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.47419e-28        5.07299e-28        2.63569e-28
4000.0000     76.7353      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.10758e-28        8.05883e-28        4.18699e-28
5000.0000     81.0794      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.05106e-27        1.19173e-27        6.19166e-28
6000.0000     86.9489      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.41135e-27        1.60024e-27        8.31411e-28
7000.0000     90.8396      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.83873e-27        2.08482e-27        1.08317e-27
8000.0000     96.2870      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.26574e-27        2.56897e-27        1.33472e-27
9000.0000     99.8859      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.76425e-27        3.13421e-27        1.62839e-27
10000.0000     104.7241      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.255e-27        3.69063e-27        1.91748e-27
12000.0000     108.3591      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.52996e-27        5.13623e-27        2.66855e-27
15000.0000     116.1146      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.6053e-27        7.48933e-27        3.8911e-27
20000.0000     127.3490      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.07068e-26        1.21398e-26        6.30728e-27
30000.0000     142.4974      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.15294e-26        2.44108e-26        1.26827e-26
50000.0000     163.9986      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.19633e-26        5.89179e-26        3.0611e-26
100000.0000     198.6678      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.71581e-25        1.94545e-25        1.01076e-25
