Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.63006e-28        4.31331e-28        2.0949e-28
2500.0000     63.4336      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.36256e-28        6.3719e-28        3.09471e-28
3000.0000     68.5687      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        7.14378e-28        8.48838e-28        4.12265e-28
4000.0000     76.7353      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.13484e-27        1.34844e-27        6.54915e-28
5000.0000     81.0794      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.67819e-27        1.99406e-27        9.68477e-28
6000.0000     86.9489      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.25346e-27        2.6776e-27        1.30046e-27
7000.0000     90.8396      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.93584e-27        3.48842e-27        1.69426e-27
8000.0000     96.2870      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.61762e-27        4.29853e-27        2.08772e-27
9000.0000     99.8859      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.41359e-27        5.24431e-27        2.54707e-27
10000.0000     104.7241      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.19714e-27        6.17535e-27        2.99925e-27
12000.0000     108.3591      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        7.23283e-27        8.59419e-27        4.17404e-27
15000.0000     116.1146      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.05465e-26        1.25315e-26        6.08633e-27
20000.0000     127.3490      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.70953e-26        2.03129e-26        9.86562e-27
30000.0000     142.4974      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.43753e-26        4.08454e-26        1.98379e-26
50000.0000     163.9986      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        8.29681e-26        9.85843e-26        4.78806e-26
100000.0000     198.6678      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.73958e-25        3.25522e-25        1.581e-25
