Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        2.32735e-09        6.65303e-08        2.29435e-09
2000.0000     1.7452      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        3.27869e-09        9.37255e-08        3.2322e-09
2500.0000     1.7930      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.98638e-09        1.42542e-07        4.91568e-09
3000.0000     1.8055      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        7.13088e-09        2.03845e-07        7.02977e-09
4000.0000     1.8675      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.22562e-08        3.50358e-07        1.20824e-08
5000.0000     1.9621      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.82265e-08        5.21026e-07        1.7968e-08
6000.0000     2.0338      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        2.53213e-08        7.23842e-07        2.49623e-08
7000.0000     2.1103      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        3.32154e-08        9.49505e-07        3.27445e-08
8000.0000     2.1733      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.21268e-08        1.20425e-06        4.15295e-08
9000.0000     2.2378      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        5.17782e-08        1.48015e-06        5.10441e-08
10000.0000     2.3500      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        6.0873e-08        1.74013e-06        6.00099e-08
12000.0000     2.4084      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        8.55329e-08        2.44507e-06        8.43202e-08
15000.0000     2.5455      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.26445e-07        3.61459e-06        1.24652e-07
20000.0000     2.7199      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        2.10379e-07        6.01394e-06        2.07396e-07
30000.0000     2.9704      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.33428e-07        1.23901e-05        4.27283e-07
50000.0000     3.2676      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        1.09448e-06        3.1287e-05        1.07896e-06
100000.0000     3.5459      237.9112     0.9500      5.69182e-17            1.62708e-15        5.61112e-17        4.03424e-06        0.000115324        3.97704e-06
