Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
5.0000     0.0000      233.8012     0.9502      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
6.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
8.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
10.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
15.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
20.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
25.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
30.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
40.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
50.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
60.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
70.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
80.0000     0.0000      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        inf        nan        nan
90.0000     8.8396      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.12357e-30        3.54162e-30        1.84006e-30
100.0000     9.4701      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.5995e-30        4.08124e-30        2.12042e-30
110.0000     9.3348      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.4185e-30        5.00986e-30        2.60289e-30
120.0000     10.0042      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.90655e-30        5.56322e-30        2.89039e-30
130.0000     10.7572      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.3553e-30        6.07203e-30        3.15474e-30
140.0000     10.7197      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.23263e-30        7.06678e-30        3.67157e-30
150.0000     11.5108      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.66308e-30        7.55484e-30        3.92514e-30
160.0000     12.3170      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.0849e-30        8.03311e-30        4.17363e-30
180.0000     13.1456      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        8.40162e-30        9.52606e-30        4.9493e-30
200.0000     13.9950      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.74284e-30        1.10468e-29        5.73939e-30
220.0000     14.0115      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.17749e-29        1.33508e-29        6.93648e-30
240.0000     14.8911      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.31854e-29        1.495e-29        7.76735e-30
260.0000     15.7816      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.46013e-29        1.65555e-29        8.60146e-30
280.0000     15.8215      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.68914e-29        1.91521e-29        9.95054e-30
300.0000     16.7090      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.83607e-29        2.0818e-29        1.0816e-29
330.0000     17.6237      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.10633e-29        2.38823e-29        1.24082e-29
360.0000     18.5512      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.38139e-29        2.7001e-29        1.40285e-29
400.0000     19.4858      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.79897e-29        3.17357e-29        1.64884e-29
450.0000     20.4425      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.37666e-29        3.82858e-29        1.98915e-29
500.0000     20.5761      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.14165e-29        4.69595e-29        2.4398e-29
550.0000     21.5170      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.79227e-29        5.43365e-29        2.82307e-29
600.0000     22.4604      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.46365e-29        6.19488e-29        3.21857e-29
650.0000     23.3802      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.15993e-29        6.98434e-29        3.62874e-29
700.0000     23.5078      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.10528e-29        8.05622e-29        4.18564e-29
750.0000     24.4070      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        7.85607e-29        8.90749e-29        4.62792e-29
800.0000     25.2955      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        8.6245e-29        9.77876e-29        5.08059e-29
900.0000     26.2823      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.05055e-28        1.19116e-28        6.18869e-29
1000.0000     27.3654      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.24565e-28        1.41236e-28        7.33796e-29
1100.0000     27.4921      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.50029e-28        1.70108e-28        8.83801e-29
1200.0000     28.4265      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.72678e-28        1.95788e-28        1.01722e-28
1300.0000     29.3164      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.96505e-28        2.22804e-28        1.15759e-28
1500.0000     30.4211      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.52118e-28        2.85861e-28        1.4852e-28
1700.0000     31.4835      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.12905e-28        3.54782e-28        1.84328e-28
2000.0000     33.2830      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.0967e-28        4.64498e-28        2.41332e-28
2500.0000     34.8429      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.11452e-28        6.93286e-28        3.60199e-28
3000.0000     36.8018      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        8.33625e-28        9.45194e-28        4.91079e-28
4000.0000     39.8633      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.36818e-27        1.55129e-27        8.05979e-28
5000.0000     41.8392      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.03682e-27        2.30942e-27        1.19987e-27
6000.0000     44.0349      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.78678e-27        3.15975e-27        1.64166e-27
7000.0000     45.7211      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.65322e-27        4.14215e-27        2.15207e-27
8000.0000     47.5942      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.58377e-27        5.19724e-27        2.70024e-27
9000.0000     49.0764      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        5.62612e-27        6.3791e-27        3.31428e-27
10000.0000     51.3770      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        6.63481e-27        7.52279e-27        3.90849e-27
12000.0000     52.8506      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        9.28773e-27        1.05308e-26        5.47129e-27
15000.0000     56.1681      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.36549e-26        1.54825e-26        8.04397e-27
20000.0000     60.9377      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        2.23754e-26        2.53701e-26        1.31811e-26
30000.0000     68.3794      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        4.48657e-26        5.08703e-26        2.64298e-26
50000.0000     79.6737      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        1.0696e-25        1.21275e-25        6.3009e-26
100000.0000     99.0802      233.8012     0.9500      1.3563e-34            1.53783e-34        7.98983e-35        3.44041e-25        3.90086e-25        2.02671e-25
