Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
5.0000     0.0000      237.9112     0.9501      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
6.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
8.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
10.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
15.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
20.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
25.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
30.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
40.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
50.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
60.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
70.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
80.0000     0.0000      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        inf        nan        nan
90.0000     8.8396      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.76966e-19        4.30518e-18        4.47155e-19
100.0000     9.4701      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        5.4964e-19        4.96115e-18        5.15286e-19
110.0000     9.3348      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.747e-19        6.08997e-18        6.3253e-19
120.0000     10.0042      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        7.49224e-19        6.76264e-18        7.02396e-19
130.0000     10.7572      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        8.17748e-19        7.38115e-18        7.66637e-19
140.0000     10.7197      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        9.51716e-19        8.59036e-18        8.92232e-19
150.0000     11.5108      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.01745e-18        9.18365e-18        9.53853e-19
160.0000     12.3170      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.08186e-18        9.76504e-18        1.01424e-18
180.0000     13.1456      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.28292e-18        1.15799e-17        1.20273e-18
200.0000     13.9950      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.48772e-18        1.34284e-17        1.39473e-18
220.0000     14.0115      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.79802e-18        1.62293e-17        1.68564e-18
240.0000     14.8911      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.01339e-18        1.81732e-17        1.88755e-18
260.0000     15.7816      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.2296e-18        2.01248e-17        2.09025e-18
280.0000     15.8215      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.5793e-18        2.32813e-17        2.41809e-18
300.0000     16.7090      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.80365e-18        2.53063e-17        2.62842e-18
330.0000     17.6237      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.21634e-18        2.90313e-17        3.01532e-18
360.0000     18.5512      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.63635e-18        3.28224e-17        3.40907e-18
400.0000     19.4858      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.27399e-18        3.85778e-17        4.00686e-18
450.0000     20.4425      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        5.15613e-18        4.65402e-17        4.83386e-18
500.0000     20.5761      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.32426e-18        5.70839e-17        5.92898e-18
550.0000     21.5170      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        7.31774e-18        6.60513e-17        6.86037e-18
600.0000     22.4604      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        8.34293e-18        7.53048e-17        7.82148e-18
650.0000     23.3802      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        9.40614e-18        8.49015e-17        8.81824e-18
700.0000     23.5078      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.08497e-17        9.79312e-17        1.01716e-17
750.0000     24.4070      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.19961e-17        1.08279e-16        1.12463e-17
800.0000     25.2955      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.31695e-17        1.1887e-16        1.23464e-17
900.0000     26.2823      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.60418e-17        1.44797e-16        1.50392e-17
1000.0000     27.3654      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.90209e-17        1.71686e-16        1.78321e-17
1100.0000     27.4921      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.29092e-17        2.06783e-16        2.14773e-17
1200.0000     28.4265      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.63677e-17        2.38e-16        2.47196e-17
1300.0000     29.3164      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.00061e-17        2.70841e-16        2.81307e-17
1500.0000     30.4211      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.84982e-17        3.47492e-16        3.6092e-17
1700.0000     31.4835      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.77802e-17        4.31273e-16        4.47938e-17
2000.0000     33.2830      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.25561e-17        5.64643e-16        5.86462e-17
2500.0000     34.8429      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        9.3368e-17        8.42757e-16        8.75323e-17
3000.0000     36.8018      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.27294e-16        1.14898e-15        1.19337e-16
4000.0000     39.8633      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.0892e-16        1.88575e-15        1.95862e-16
5000.0000     41.8392      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.11021e-16        2.80733e-15        2.91581e-16
6000.0000     44.0349      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.25538e-16        3.84099e-15        3.98941e-16
7000.0000     45.7211      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        5.57843e-16        5.03519e-15        5.22977e-16
8000.0000     47.5942      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.99936e-16        6.31775e-15        6.56189e-16
9000.0000     49.0764      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        8.59102e-16        7.75442e-15        8.05407e-16
10000.0000     51.3770      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.01313e-15        9.14468e-15        9.49806e-16
12000.0000     52.8506      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.41823e-15        1.28012e-14        1.32958e-15
15000.0000     56.1681      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.08509e-15        1.88205e-14        1.95477e-15
20000.0000     60.9377      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.4167e-15        3.08398e-14        3.20315e-15
30000.0000     68.3794      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.85094e-15        6.18378e-14        6.42274e-15
50000.0000     79.6737      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.63327e-14        1.47422e-13        1.53119e-14
