Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
1700.0000     1.7763      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.0013e-22        2.09443e-22        7.59518e-23
2000.0000     1.7452      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.41059e-22        2.95056e-22        1.06998e-22
2500.0000     1.7930      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.14529e-22        4.48734e-22        1.62728e-22
3000.0000     1.8055      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.06792e-22        6.41722e-22        2.32712e-22
4000.0000     1.8675      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        5.27297e-22        1.10296e-21        3.99973e-22
5000.0000     1.9621      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        7.84157e-22        1.64023e-21        5.9481e-22
6000.0000     2.0338      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.0894e-21        2.27872e-21        8.26347e-22
7000.0000     2.1103      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.42903e-21        2.98912e-21        1.08397e-21
8000.0000     2.1733      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.81242e-21        3.79107e-21        1.37478e-21
9000.0000     2.2378      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.22766e-21        4.65962e-21        1.68975e-21
10000.0000     2.3500      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.61894e-21        5.47808e-21        1.98655e-21
12000.0000     2.4084      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.67988e-21        7.69727e-21        2.79132e-21
15000.0000     2.5455      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        5.44005e-21        1.1379e-20        4.12646e-21
20000.0000     2.7199      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        9.05112e-21        1.89324e-20        6.86558e-21
30000.0000     2.9704      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.86474e-20        3.90051e-20        1.41447e-20
50000.0000     3.2676      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        4.70877e-20        9.84941e-20        3.57176e-20
100000.0000     3.5459      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.73565e-19        3.63049e-19        1.31655e-19
