Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
5.0000     0.0317      373.9012     0.9502      2.16556e-34            2.57317e-34        1.24974e-34        4.28603e-30        5.09275e-30        2.47345e-30
6.0000     0.0405      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.83651e-30        5.74684e-30        2.79114e-30
8.0000     0.0558      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        6.24602e-30        7.42164e-30        3.60456e-30
10.0000     0.0675      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        8.06047e-30        9.57762e-30        4.65168e-30
15.0000     0.0887      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.38033e-29        1.64013e-29        7.96583e-30
20.0000     0.1104      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.97226e-29        2.34348e-29        1.13819e-29
25.0000     0.1209      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.81374e-29        3.34334e-29        1.6238e-29
30.0000     0.1367      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.58372e-29        4.25824e-29        2.06815e-29
40.0000     0.1626      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.35486e-29        6.36276e-29        3.09028e-29
50.0000     0.1759      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        7.73545e-29        9.19142e-29        4.46411e-29
60.0000     0.1950      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.00477e-28        1.19389e-28        5.79852e-29
70.0000     0.2069      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.28913e-28        1.53178e-28        7.43955e-29
80.0000     0.2257      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.54341e-28        1.83391e-28        8.90697e-29
90.0000     0.2371      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.85911e-28        2.20903e-28        1.07289e-28
100.0000     0.2486      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.18966e-28        2.6018e-28        1.26365e-28
110.0000     0.2490      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.64453e-28        3.14229e-28        1.52615e-28
120.0000     0.2561      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.06043e-28        3.63647e-28        1.76617e-28
130.0000     0.2643      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.4807e-28        4.13584e-28        2.0087e-28
140.0000     0.2691      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.96428e-28        4.71044e-28        2.28778e-28
150.0000     0.2787      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.39474e-28        5.22192e-28        2.53619e-28
160.0000     0.2882      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.83512e-28        5.74519e-28        2.79034e-28
180.0000     0.3036      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.80924e-28        6.90265e-28        3.35249e-28
200.0000     0.3193      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        6.81726e-28        8.10041e-28        3.93422e-28
220.0000     0.3301      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        7.97968e-28        9.48162e-28        4.60505e-28
240.0000     0.3463      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        9.05179e-28        1.07555e-27        5.22376e-28
260.0000     0.3624      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.01515e-27        1.20622e-27        5.85841e-28
280.0000     0.3725      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.14564e-27        1.36127e-27        6.61144e-28
300.0000     0.3893      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.25836e-27        1.49521e-27        7.26195e-28
330.0000     0.4111      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.44168e-27        1.71303e-27        8.31989e-28
360.0000     0.4330      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.62899e-27        1.9356e-27        9.40087e-28
400.0000     0.4606      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.89081e-27        2.2467e-27        1.09118e-27
450.0000     0.4916      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.24199e-27        2.66397e-27        1.29384e-27
500.0000     0.5115      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.66e-27        3.16067e-27        1.53508e-27
