Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
3000.0000     36.8018      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.33102e-27        1.58155e-27        7.68128e-28
4000.0000     39.8633      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.18453e-27        2.5957e-27        1.26068e-27
5000.0000     41.8392      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.25213e-27        3.86424e-27        1.87679e-27
6000.0000     44.0349      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        4.44956e-27        5.28705e-27        2.56783e-27
7000.0000     45.7211      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.83297e-27        6.93086e-27        3.36619e-27
8000.0000     47.5942      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        7.31874e-27        8.69628e-27        4.22362e-27
9000.0000     49.0764      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        8.98303e-27        1.06738e-26        5.18408e-27
10000.0000     51.3770      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.05936e-26        1.25875e-26        6.11352e-27
12000.0000     52.8506      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.48294e-26        1.76206e-26        8.558e-27
15000.0000     56.1681      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        2.18024e-26        2.5906e-26        1.25821e-26
20000.0000     60.9377      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        3.57261e-26        4.24504e-26        2.06174e-26
30000.0000     68.3794      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        7.16355e-26        8.51187e-26        4.13406e-26
50000.0000     79.6737      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        1.7078e-25        2.02924e-25        9.85564e-26
100000.0000     99.0802      373.9012     0.9500      2.16556e-34            2.57317e-34        1.24974e-34        5.49319e-25        6.52711e-25        3.1701e-25
