Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.47165e-17        3.13357e-16        3.25466e-17
2500.0000     63.4336      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        5.12854e-17        4.62911e-16        4.808e-17
3000.0000     68.5687      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.83203e-17        6.16672e-16        6.40501e-17
4000.0000     76.7353      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.08532e-16        9.7963e-16        1.01749e-16
5000.0000     81.0794      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.60495e-16        1.44866e-15        1.50464e-16
6000.0000     86.9489      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.15512e-16        1.94525e-15        2.02042e-16
7000.0000     90.8396      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.80772e-16        2.5343e-15        2.63223e-16
8000.0000     96.2870      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.45975e-16        3.12284e-15        3.24351e-16
9000.0000     99.8859      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.22098e-16        3.80994e-15        3.95716e-16
10000.0000     104.7241      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        4.97034e-16        4.48632e-15        4.65969e-16
12000.0000     108.3591      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        6.91719e-16        6.24359e-15        6.48486e-16
15000.0000     116.1146      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.00862e-15        9.10401e-15        9.45581e-16
20000.0000     127.3490      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        1.63492e-15        1.47571e-14        1.53274e-15
30000.0000     142.4974      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        3.28752e-15        2.96738e-14        3.08204e-15
50000.0000     163.9986      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        7.93474e-15        7.16204e-14        7.4388e-15
100000.0000     198.6678      237.9112     0.9500      2.07106e-23            1.86938e-22        1.94162e-23        2.62002e-14        2.36488e-13        2.45627e-14
