Mass(Gev)   Energy       Nbound      Beta       Phi(cm^3 s^-1 GeV^-2)   +dPhi             -dPhi            cs(cm^3 s^-1)        +dcs             -dcs
2000.0000     59.9732      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        4.10483e-24        8.58614e-24        3.11365e-24
2500.0000     63.4336      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        6.06391e-24        1.2684e-23        4.59968e-24
3000.0000     68.5687      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        8.0781e-24        1.68971e-23        6.12751e-24
4000.0000     76.7353      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.28327e-23        2.68423e-23        9.73402e-24
5000.0000     81.0794      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.89767e-23        3.9694e-23        1.43945e-23
6000.0000     86.9489      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        2.54818e-23        5.33007e-23        1.93288e-23
7000.0000     90.8396      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.31981e-23        6.9441e-23        2.51819e-23
8000.0000     96.2870      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        4.09076e-23        8.55672e-23        3.10298e-23
9000.0000     99.8859      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        4.99083e-23        1.04394e-22        3.78572e-23
10000.0000     104.7241      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        5.87686e-23        1.22927e-22        4.4578e-23
12000.0000     108.3591      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        8.1788e-23        1.71077e-22        6.2039e-23
15000.0000     116.1146      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.19258e-22        2.49454e-22        9.04613e-23
20000.0000     127.3490      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        1.93311e-22        4.04352e-22        1.46633e-22
30000.0000     142.4974      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.88712e-22        8.13075e-22        2.94851e-22
50000.0000     163.9986      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        9.38193e-22        1.96243e-21        7.11651e-22
100000.0000     198.6678      233.8012     0.9500      2.44879e-30            5.12218e-30        1.85749e-30        3.09788e-21        6.47989e-21        2.34985e-21
