# J_som factors for dwarves in madhat
ID	J	dJ+	dJ-
14	23.53039775286829	0.3007735333384467	0.28392030006697055
24	23.55958570234191	0.584003506647889	0.5160031478313485
41	23.623816960459973	0.33275413432949463	0.3097549776724904
46	23.861985763288043	0.4036494717998522	0.4658249189027224
50	23.296193096849976	0.42194583528782204	0.39573928171219563
55	23.928257516753494	0.33831970088000674	0.3180949055180555
56	23.12484469647653	0.11984467550583844	0.11610293863846266
27	23.412885624761447	0.2927398034951594	0.25856571311512155
