# J_s factors for dwarves in madhat
ID	J	dJ+	dJ-
14	19.009723162743988	0.3594459080394792	0.3550054409708423
24	19.27581964773389	0.7695825026360055	0.7123875301244063
41	18.965133383756285	0.378836820259032	0.3742478000609317
46	19.127463442891514	0.4914524037494523	0.5767504605298193
50	18.841953137775523	0.5447488696050122	0.4994197028677654
55	19.445697289054266	0.4038568352793739	0.38975361873230696
56	18.75461002196023	0.12022288053167074	0.11411397650020305
27	18.64911141230116	0.32290755895732204	0.3057330707097954
